Library,Module,Caller,API Name,Inputs,Outputs
sklearn,feature_extraction.image,data,grid_to_graph,"['data_dimensions', 'mask']",['features']
sklearn,feature_extraction.text,model,fit_transform,['raw text documents'],['document-term matrix']
sklearn,feature_extraction.text,,CountVectorizer,['hyperparameter'],['model']
sklearn,feature_extraction.text,,HashingVectorizer,['hyperparameter'],['model']
sklearn,feature_extraction.text,,TfidfTransformer,['hyperparameter'],['data transformer']
sklearn,feature_extraction.text,,TfidfVectorizer,['hyperparameter'],['model']
sklearn,feature_selection,metric,mutual_info_regression,"['features', 'labels']",['metric']
sklearn,feature_selection,,GenericUnivariateSelect,['hyperparameter'],['model']
sklearn,feature_selection,,RFECV,"['model', 'hyperparameter']",['model']
sklearn,feature_selection,,SelectFdr,['hyperparameter'],['model']
sklearn,feature_selection,,SelectFpr,['hyperparameter'],['model']
sklearn,feature_selection,,SelectFromModel,['hyperparameter'],['model']
sklearn,feature_selection,,SelectFwe,['hyperparameter'],['model']
sklearn,feature_selection,,SelectKBest,['hyperparameter'],['model']
sklearn,feature_selection,,SelectPercentile,['hyperparameter'],['model']
sklearn,feature_selection,,SequentialFeatureSelector,['hyperparameter'],['model']
sklearn,feature_selection,,VarianceThreshold,['hyperparameter'],['model']
sklearn,gaussian_process,,GaussianProcessClassifier,['hyperparameter'],['model']
sklearn,gaussian_process,,GaussianProcessRegressor,['hyperparameter'],['model']
sklearn,impute,data,transform,['features'],['features']
sklearn,impute,,KNNImputer,['hyperparameter'],['data transformer']
sklearn,impute,,SimpleImputer,['hyperparameter'],['data transformer']
sklearn,linear_model,data,orthogonal_mp,"['features', 'labels']",['model coefficients']
sklearn,linear_model,model,fit,"['train_features', 'train_labels']",['trained_model']
sklearn,linear_model,trained_model,predict,['features'],['predictions']
sklearn,linear_model,,ARDRegression,['hyperparameter'],['model']
sklearn,linear_model,,BayesianRidge,['hyperparameter'],['model']
sklearn,linear_model,,ElasticNet,['hyperparameter'],['model']
sklearn,linear_model,,ElasticNetCV,['hyperparameter'],['model']
sklearn,linear_model,,GammaRegressor,['hyperparameter'],['model']
sklearn,linear_model,,HuberRegressor,['hyperparameter'],['model']
sklearn,linear_model,,Lars,['hyperparameter'],['model']
sklearn,linear_model,,LarsCV,['hyperparameter'],['model']
sklearn,linear_model,,Lasso,['hyperparameter'],['model']
sklearn,linear_model,,LassoCV,['hyperparameter'],['model']
sklearn,linear_model,,LassoLars,['hyperparameter'],['model']
sklearn,linear_model,,LassoLarsCV,['hyperparameter'],['model']
sklearn,linear_model,,LassoLarsIC,['hyperparameter'],['model']
sklearn,linear_model,,LogisticRegression,"['features', 'labels']",['model']
sklearn,linear_model,,OrthogonalMatchingPursuit,['hyperparameter'],['model']
sklearn,linear_model,,OrthogonalMatchingPursuitCV,['hyperparameter'],['model']
sklearn,linear_model,,PassiveAggressiveClassifier,['hyperparameter'],['model']
sklearn,linear_model,,PassiveAggressiveRegressor,['hyperparameter'],['model']
sklearn,linear_model,,Perceptron,['hyperparameter'],['model']
sklearn,linear_model,,PoissonRegressor,['hyperparameter'],['model']
sklearn,linear_model,,QuantileRegressor,['hyperparameter'],['model']
sklearn,linear_model,,RANSACRegressor,['hyperparameter'],['model']
sklearn,linear_model,,Ridge,['hyperparameter'],['model']
sklearn,linear_model,,RidgeCV,['hyperparameter'],['model']
sklearn,linear_model,,RidgeClassifier,['hyperparameter'],['model']
sklearn,linear_model,,RidgeClassifierCV,['hyperparameter'],['model']
sklearn,linear_model,,SGDClassifier,['hyperparameter'],['model']
sklearn,linear_model,,SGDOneClassSVM,['hyperparameter'],['model']
sklearn,linear_model,,SGDRegressor,['hyperparameter'],['model']
sklearn,linear_model,,TheilSenRegressor,['hyperparameter'],['model']
sklearn,linear_model,,TweedieRegressor,['hyperparameter'],['model']
sklearn,manifold,metric,trustworthiness,"['features', 'X_embedded']",['metric']
sklearn,manifold,,LocallyLinearEmbedding,['hyperparameter'],['data transformer']
sklearn,manifold,,smacof,"['dissimilarities', 'hyperparameter']","['features', 'metric']"
sklearn,metrics,metric,PrecisionRecallDisplay.from_predictions,"['labels', 'predictions']",['display_object']
sklearn,metrics,metric,RocCurveDisplay.from_predictions,"['labels', 'predictions']",['display_object']
sklearn,metrics,metric,accuracy_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,classification_report,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,cohen_kappa_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,confusion_matrix,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,coverage_error,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,d2_brier_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,f1_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,hinge_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,log_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,max_error,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,mean_gamma_deviance,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,mean_pinball_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,mean_tweedie_deviance,"['labels', 'predictions', 'hyperparameter']",['metric']
sklearn,metrics,metric,multilabel_confusion_matrix,"['labels', 'predictions']",['multi_confusion_matrix']
sklearn,metrics,metric,mutual_info_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,ndcg_score,"['labels', 'predictions']",['metric']
sklearn,metrics,metric,v_measure_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,accuracy_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,adjusted_mutual_info_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,adjusted_rand_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,average_precision_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,balanced_accuracy_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,brier_score_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,,calinski_harabasz_score,"['features', 'labels']",['metric']
sklearn,metrics,,check_scoring,"['model', 'metric definition']",['metric']
sklearn,metrics,,class_likelihood_ratios,"['labels', 'predictions']",['metric']
sklearn,metrics,,completeness_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,consensus_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,d2_absolute_error_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,d2_pinball_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,d2_tweedie_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,davies_bouldin_score,"['features', 'labels']",['metric']
sklearn,metrics,,dcg_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,det_curve,"['labels', 'predictions']","['metric', 'metric', 'metric']"
sklearn,metrics,,explained_variance_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,fbeta_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,fowlkes_mallows_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,get_scorer,['metric definition'],['metric']
sklearn,metrics,,hamming_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,,homogeneity_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,jaccard_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,label_ranking_average_precision_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,label_ranking_loss,"['labels', 'predictions']",['metric']
sklearn,metrics,,matthews_corrcoef,"['labels', 'predictions']",['metric']
sklearn,metrics,,mean_absolute_error,"['labels', 'predictions']",['metric']
sklearn,metrics,,mean_absolute_percentage_error,"['labels', 'predictions']",['metric']
sklearn,metrics,,mean_poisson_deviance,"['labels', 'predictions']",['metric']
sklearn,metrics,,mean_squared_error,"['labels', 'predictions']",['metric']
sklearn,metrics,,mean_squared_log_error,"['labels', 'predictions']",['metric']
sklearn,metrics,,median_absolute_error,"['labels', 'predictions']",['metric']
sklearn,metrics,,normalized_mutual_info_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,pair_confusion_matrix,"['labels', 'predictions']",['metric']
sklearn,metrics,,precision_recall_curve,"['labels', 'predictions']","['metric', 'metric', 'metric']"
sklearn,metrics,,r2_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,rand_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,roc_auc_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,roc_curve,"['labels', 'predictions']","['metric', 'metric', 'metric']"
sklearn,metrics,,silhouette_samples,"['features', 'labels']",['metric']
sklearn,metrics,,silhouette_score,"['features', 'labels']",['metric']
sklearn,metrics,,top_k_accuracy_score,"['labels', 'predictions']",['metric']
sklearn,metrics,,zero_one_loss,"['labels', 'predictions']",['metric']
sklearn,metrics.pairwise,data,additive_chi2_kernel,"['features', 'features']",['features']
sklearn,metrics.pairwise,data,laplacian_kernel,"['data', 'hyperparameter']",['features']
sklearn,metrics.pairwise,,rbf_kernel,"['features', 'features', 'hyperparameter']",['features']
sklearn,mixture,,BayesianGaussianMixture,['hyperparameter'],['model']
sklearn,mixture,,GaussianMixture,['hyperparameter'],['model']
sklearn,model_selection,data,GroupShuffleSplit,['hyperparameter'],['data splitter']
sklearn,model_selection,metric,cross_val_score,"['model', 'features', 'labels']",['metric results']
sklearn,model_selection,metric,cross_validate,"['model', 'features', 'labels']",['metric results']
sklearn,model_selection,,GridSearchCV,"['model', 'hyperparameter']",['model']
sklearn,model_selection,,RandomizedSearchCV,"['model', 'hyperparameter']",['model']
sklearn,model_selection,,StratifiedKFold,['hyperparameter'],['data splitter']
sklearn,model_selection,,train_test_split,"['features', 'labels']","['features', 'validation features', 'labels', 'validation labels']"
sklearn,multioutput,,MultiOutputRegressor,"['model', 'hyperparameter']",['model']
sklearn,naive_bayes,model,predict_proba,['features'],['predictions']
sklearn,naive_bayes,,BernoulliNB,['hyperparameter'],['model']
sklearn,naive_bayes,,CategoricalNB,['hyperparameter'],['model']
sklearn,naive_bayes,,ComplementNB,['hyperparameter'],['model']
sklearn,naive_bayes,,GaussianNB,['hyperparameter'],['model']
sklearn,naive_bayes,,MultinomialNB,['hyperparameter'],['model']
sklearn,neighbors,data,KNeighborsClassifier,['hyperparameter'],['model']
sklearn,neighbors,data transformer,kneighbors,['features'],"['distances', 'indices']"
sklearn,neighbors,,KNeighborsRegressor,['hyperparameter'],['model']
sklearn,neighbors,,KernelDensity,['hyperparameter'],['model']
sklearn,neighbors,,NearestCentroid,['hyperparameter'],['model']
sklearn,neighbors,,NearestNeighbors,['hyperparameter'],['model']
sklearn,neighbors,,NeighborhoodComponentsAnalysis,['hyperparameter'],['model']
sklearn,neighbors,,RadiusNeighborsClassifier,['hyperparameter'],['model']
sklearn,neighbors,,RadiusNeighborsRegressor,['hyperparameter'],['model']
sklearn,pipeline,,make_pipeline,['estimators'],['pipeline']
sklearn,preprocessing,data,MinMaxScaler,['hyperparameter'],['data transformer']
sklearn,preprocessing,data transformer,fit_transform,['features'],['features']
sklearn,preprocessing,data transformer,inverse_transform,['labels'],['labels']
sklearn,preprocessing,model,fit_transform,['data'],['data']
sklearn,preprocessing,model,transform,['data'],['data']
sklearn,preprocessing,,Binarizer,['hyperparameter'],['model']
sklearn,preprocessing,,FunctionTransformer,['hyperparameter'],['data transformer']
sklearn,preprocessing,,KBinsDiscretizer,['hyperparameter'],['model']
sklearn,preprocessing,,LabelEncoder,['labels'],['labels']
sklearn,preprocessing,,MaxAbsScaler,['hyperparameter'],['model']
sklearn,preprocessing,,Normalizer,['hyperparameter'],['model']
sklearn,preprocessing,,OneHotEncoder,['hyperparameter'],['model']
sklearn,preprocessing,,OrdinalEncoder,['hyperparameter'],['model']
sklearn,preprocessing,,PolynomialFeatures,['hyperparameter'],['model']
sklearn,preprocessing,,PowerTransformer,['hyperparameter'],['model']
sklearn,preprocessing,,QuantileTransformer,['hyperparameter'],['data transformer']
sklearn,preprocessing,,RobustScaler,['hyperparameter'],['model']
sklearn,preprocessing,,SplineTransformer,['hyperparameter'],['model']
sklearn,preprocessing,,StandardScaler,['features'],['features']
sklearn,preprocessing,,binarize,['features'],['features']
sklearn,preprocessing,,minmax_scale,['features'],['features']
sklearn,svm,,LinearSVC,['hyperparameter'],['model']
sklearn,svm,,LinearSVR,['hyperparameter'],['model']
sklearn,svm,,NuSVC,['hyperparameter'],['model']
sklearn,svm,,NuSVR,['hyperparameter'],['model']
sklearn,svm,,OneClassSVM,['hyperparameter'],['model']
sklearn,svm,,SVC,['hyperparameter'],['model']
sklearn,svm,,SVR,['hyperparameter'],['model']
sklearn,svm,,l1_min_c,"['features', 'labels']",['hyperparameter']
sklearn,tree,,DecisionTreeClassifier,['hyperparameter'],['model']
sklearn,tree,,DecisionTreeRegressor,['hyperparameter'],['model']
sklearn,tree,,ExtraTreeClassifier,['hyperparameter'],['model']
sklearn,tree,,ExtraTreeRegressor,['hyperparameter'],['model']
sklearn,utils,data,check_scalar,['parameter_value'],['validated_parameter_value']
sklearn,utils,data,indexable,['data'],['data']
sklearn,utils,data,inplace_column_scale,"['features', 'scaling factor']",['features']
sklearn,utils,data,shuffle,['arrays'],['shuffled arrays']
sklearn,utils.extmath,,randomized_svd,"['features', 'hyperparameter']","['features', 'singular values']"
sklearn,utils.sparsefuncs_fast,data,inplace_csr_row_normalize_l2,['features'],['features']
sklearn,,model,fit,"['features', 'labels']",['trained_model']
sklearn,,model,score,"['features', 'labels']",['metric']
sklearn,,trained_model,predict,['features'],['predictions']
spacy,matcher,model,__call__,['data'],['data']
spacy,matcher,model,add,"['hyperparameter', 'data']",[]
spacy,matcher,model,remove,['hyperparameter'],[]
spacy,matcher,,Matcher,['hyperparameter'],['model']
spacy,matcher,,PhraseMatcher,['hyperparameter'],['model']
spacy,tokens,,Doc,"['model', 'data']",['data']
spacy,tokens,,Span,"['data', 'hyperparameter', 'hyperparameter']",['data']
spacy,tokens,,Token,"['model', 'data']",['data']
spacy,,model,__call__,['data'],['data']
spacy,,model,add_pipe,['hyperparameter'],['model']
spacy,,model,begin_training,[],['model']
spacy,,model,disable_pipes,['hyperparameter'],[]
spacy,,model,evaluate,['data'],['metric']
spacy,,model,from_bytes,['data'],['model']
spacy,,model,from_disk,['file_path'],['model']
spacy,,model,pipe,['data'],['data']
spacy,,model,remove_pipe,['hyperparameter'],[]
spacy,,model,rename_pipe,"['hyperparameter', 'hyperparameter']",[]
spacy,,model,replace_pipe,"['hyperparameter', 'hyperparameter']",['model']
spacy,,model,to_bytes,[],['data']
spacy,,model,to_disk,['file_path'],[]
spacy,,model,update,"['data', 'data']",['metric']
spacy,,,blank,['hyperparameter'],['model']
spacy,,,load,['hyperparameter'],['model']
statsmodels,api,model,fit,[],['trained_model']
statsmodels,api,model,fit_regularized,['hyperparameter'],['trained_model']
statsmodels,api,trained_model,conf_int,[],['data']
statsmodels,api,trained_model,el_test,['hyperparameter'],['metric']
statsmodels,api,trained_model,f_test,['hyperparameter'],['metric']
statsmodels,api,trained_model,get_influence,[],['data']
statsmodels,api,trained_model,get_prediction,['features'],['predictions']
statsmodels,api,trained_model,outlier_test,[],['data']
statsmodels,api,trained_model,save,['file_path'],[]
statsmodels,api,trained_model,summary2,[],[]
statsmodels,api,trained_model,t_test,['hyperparameter'],['metric']
statsmodels,api,trained_model,wald_test,['hyperparameter'],['metric']
statsmodels,api,trained_model,predict,['features'],['predictions']
statsmodels,api,trained_model,summary,[],[]
statsmodels,api,,GEE,"['labels', 'features', 'hyperparameter']",['model']
statsmodels,api,,GLM,"['labels', 'features']",['model']
statsmodels,api,,GLS,"['labels', 'features']",['model']
statsmodels,api,,GLSAR,"['labels', 'features']",['model']
statsmodels,api,,Logit,"['labels', 'features']",['model']
statsmodels,api,,MNLogit,"['labels', 'features']",['model']
statsmodels,api,,MixedLM,"['labels', 'features', 'hyperparameter']",['model']
statsmodels,api,,NegativeBinomial,"['labels', 'features']",['model']
statsmodels,api,,NegativeBinomialP,"['labels', 'features']",['model']
statsmodels,api,,OLS,"['labels', 'features']",['model']
statsmodels,api,,PHReg,"['labels', 'features']",['model']
statsmodels,api,,Poisson,"['labels', 'features']",['model']
statsmodels,api,,Probit,"['labels', 'features']",['model']
statsmodels,api,,QuantReg,"['labels', 'features']",['model']
statsmodels,api,,RLM,"['labels', 'features']",['model']
statsmodels,api,,WLS,"['labels', 'features']",['model']
statsmodels,api,,ZeroInflatedNegativeBinomialP,"['labels', 'features']",['model']
statsmodels,api,,ZeroInflatedPoisson,"['labels', 'features']",['model']
statsmodels,api,,add_constant,['features'],['features']
statsmodels,api,,graphics.plot_ccpr,"['trained_model', 'hyperparameter']",[]
statsmodels,api,,graphics.plot_fit,"['trained_model', 'hyperparameter']",[]
statsmodels,api,,graphics.plot_partregress,"['labels', 'features', 'features']",[]
statsmodels,api,,graphics.plot_regress_exog,"['trained_model', 'hyperparameter']",[]
statsmodels,api,,graphics.tsa.month_plot,['data'],[]
statsmodels,api,,graphics.tsa.plot_acf,['data'],[]
statsmodels,api,,graphics.tsa.plot_pacf,['data'],[]
statsmodels,api,,graphics.tsa.quarter_plot,['data'],[]
statsmodels,api,,load,['file_path'],['trained_model']
statsmodels,api,,qqplot,['data'],[]
statsmodels,api,,show_versions,[],[]
statsmodels,stats.diagnostic,,acorr_breusch_godfrey,['trained_model'],"['metric', 'metric', 'metric', 'metric']"
statsmodels,stats.diagnostic,,acorr_ljungbox,['data'],['data']
statsmodels,stats.diagnostic,,compare_cox,"['trained_model', 'trained_model']","['metric', 'metric']"
statsmodels,stats.diagnostic,,compare_j,"['trained_model', 'trained_model']","['metric', 'metric']"
statsmodels,stats.diagnostic,,het_arch,['data'],"['metric', 'metric', 'metric', 'metric']"
statsmodels,stats.diagnostic,,het_breuschpagan,"['data', 'features']","['metric', 'metric', 'metric', 'metric']"
statsmodels,stats.diagnostic,,het_goldfeldquandt,"['labels', 'features']","['metric', 'metric', 'hyperparameter']"
statsmodels,stats.diagnostic,,het_white,"['data', 'features']","['metric', 'metric', 'metric', 'metric']"
statsmodels,stats.diagnostic,,linear_harvey_collier,['trained_model'],"['metric', 'metric']"
statsmodels,stats.diagnostic,,linear_reset,"['trained_model', 'hyperparameter']",['metric']
statsmodels,stats.proportion,,binom_test,"['data', 'data']",['metric']
statsmodels,stats.proportion,,proportions_chisquare,"['data', 'data']","['metric', 'metric', 'data']"
statsmodels,stats.proportion,,proportions_ztest,"['data', 'data']","['metric', 'metric']"
statsmodels,stats.stattools,,durbin_watson,['data'],['metric']
statsmodels,stats.stattools,,jarque_bera,['data'],"['metric', 'metric', 'metric', 'metric']"
statsmodels,stats.stattools,,omni_normtest,['data'],"['metric', 'metric']"
statsmodels,stats.weightstats,,CompareMeans,"['data', 'data']",['helper']
statsmodels,stats.weightstats,,DescrStatsW,['data'],['helper']
statsmodels,stats.weightstats,,ttest_ind,"['data', 'data']","['metric', 'metric', 'hyperparameter']"
statsmodels,stats.weightstats,,ztest,"['data', 'data']","['metric', 'metric']"
statsmodels,tools.eval_measures,,iqr,"['labels', 'predictions']",['metric']
statsmodels,tools.eval_measures,,mae,"['labels', 'predictions']",['metric']
statsmodels,tools.eval_measures,,maxabs,"['labels', 'predictions']",['metric']
statsmodels,tools.eval_measures,,mse,"['labels', 'predictions']",['metric']
statsmodels,tools.eval_measures,,rmse,"['labels', 'predictions']",['metric']
statsmodels,tools.eval_measures,,rmspe,"['labels', 'predictions']",['metric']
statsmodels,tsa.api,,ARIMA,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,ArmaProcess,"['hyperparameter', 'hyperparameter']",['model']
statsmodels,tsa.api,,ExponentialSmoothing,['data'],['model']
statsmodels,tsa.api,,Holt,['data'],['model']
statsmodels,tsa.api,,MarkovAutoregression,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,MarkovRegression,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,SARIMAX,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,SVAR,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,SimpleExpSmoothing,['data'],['model']
statsmodels,tsa.api,,VAR,['data'],['model']
statsmodels,tsa.api,,VECM,"['data', 'hyperparameter']",['model']
statsmodels,tsa.api,,acf,['data'],['data']
statsmodels,tsa.api,,adfuller,['data'],"['metric', 'metric', 'hyperparameter', 'hyperparameter', 'metric', 'metric']"
statsmodels,tsa.api,,bds,['data'],"['metric', 'metric']"
statsmodels,tsa.api,,ccf,"['data', 'data']",['data']
statsmodels,tsa.api,,coint,"['data', 'data']","['metric', 'metric', 'metric']"
statsmodels,tsa.api,,filters.bkfilter,['data'],['data']
statsmodels,tsa.api,,filters.cffilter,['data'],"['data', 'data']"
statsmodels,tsa.api,,filters.hpfilter,['data'],"['data', 'data']"
statsmodels,tsa.api,,kpss,['data'],"['metric', 'metric', 'hyperparameter', 'metric']"
statsmodels,tsa.api,,pacf,['data'],['data']
statsmodels,tsa.api,,periodogram,['data'],['data']
statsmodels,tsa.api,,q_stat,['data'],"['metric', 'metric']"
statsmodels,tsa.api,,seasonal_decompose,['data'],['model']
statsmodels,tsa.api,,x13_arima_analysis,['data'],['model']
statsmodels,tsa.api,,x13_arima_select_order,['data'],['model']
tensorflow,keras,compiled_model,fit,"['features', 'labels']",['trained_model']
tensorflow,keras,model,compile,"['optimizer', 'loss_function', 'metric']",['model']
tensorflow,keras,trained_model,predict,['test_features'],['predictions']
tensorflow,keras,,Sequential,['layers'],['model']
tensorflow,keras.layers,,Activation,['hyperparameter'],['model']
tensorflow,keras.layers,,ActivityRegularization,['hyperparameter'],['model']
tensorflow,keras.layers,,Add,[],['model']
tensorflow,keras.layers,,AlphaDropout,['hyperparameter'],['model']
tensorflow,keras.layers,,Attention,['hyperparameter'],['model']
tensorflow,keras.layers,,Average,[],['model']
tensorflow,keras.layers,,AveragePooling1D,['hyperparameter'],['model']
tensorflow,keras.layers,,AveragePooling2D,['hyperparameter'],['model']
tensorflow,keras.layers,,AveragePooling3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Bidirectional,['model'],['model']
tensorflow,keras.layers,,CategoryEncoding,['hyperparameter'],['model']
tensorflow,keras.layers,,CenterCrop,['hyperparameter'],['model']
tensorflow,keras.layers,,Concatenate,['hyperparameter'],['model']
tensorflow,keras.layers,,Conv1D,['hyperparameter'],['model']
tensorflow,keras.layers,,Conv1DTranspose,['hyperparameter'],['model']
tensorflow,keras.layers,,Conv2D,[],['model']
tensorflow,keras.layers,,Conv2DTranspose,['hyperparameter'],['model']
tensorflow,keras.layers,,Conv3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Conv3DTranspose,['hyperparameter'],['model']
tensorflow,keras.layers,,ConvLSTM1D,['hyperparameter'],['model']
tensorflow,keras.layers,,ConvLSTM2D,['hyperparameter'],['model']
tensorflow,keras.layers,,ConvLSTM3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Cropping1D,['hyperparameter'],['model']
tensorflow,keras.layers,,Cropping2D,['hyperparameter'],['model']
tensorflow,keras.layers,,Cropping3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Dense,[],['model']
tensorflow,keras.layers,,DepthwiseConv2D,['hyperparameter'],['model']
tensorflow,keras.layers,,Dot,['hyperparameter'],['model']
tensorflow,keras.layers,,ELU,['hyperparameter'],['model']
tensorflow,keras.layers,,GRUCell,['hyperparameter'],['model']
tensorflow,keras.layers,,GaussianDropout,['hyperparameter'],['model']
tensorflow,keras.layers,,GaussianNoise,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalAveragePooling1D,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalAveragePooling2D,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalAveragePooling3D,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalMaxPooling1D,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalMaxPooling2D,['hyperparameter'],['model']
tensorflow,keras.layers,,GlobalMaxPooling3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Hashing,['hyperparameter'],['model']
tensorflow,keras.layers,,InputLayer,['hyperparameter'],['model']
tensorflow,keras.layers,,LSTMCell,['hyperparameter'],['model']
tensorflow,keras.layers,,LeakyReLU,['hyperparameter'],['model']
tensorflow,keras.layers,,LocallyConnected1D,['hyperparameter'],['model']
tensorflow,keras.layers,,LocallyConnected2D,['hyperparameter'],['model']
tensorflow,keras.layers,,Masking,['hyperparameter'],['model']
tensorflow,keras.layers,,MaxPooling1D,['hyperparameter'],['model']
tensorflow,keras.layers,,MaxPooling3D,['hyperparameter'],['model']
tensorflow,keras.layers,,Maximum,[],['model']
tensorflow,keras.layers,,Minimum,[],['model']
tensorflow,keras.layers,,Multiply,[],['model']
tensorflow,keras.layers,,PReLU,['hyperparameter'],['model']
tensorflow,keras.layers,,Permute,['hyperparameter'],['model']
tensorflow,keras.layers,,RNN,['model'],['model']
tensorflow,keras.layers,,ReLU,['hyperparameter'],['model']
tensorflow,keras.layers,,RepeatVector,['hyperparameter'],['model']
tensorflow,keras.layers,,Rescaling,['hyperparameter'],['model']
tensorflow,keras.layers,,Reshape,['hyperparameter'],['model']
tensorflow,keras.layers,,Resizing,['hyperparameter'],['model']
tensorflow,keras.layers,,SeparableConv1D,['hyperparameter'],['model']
tensorflow,keras.layers,,SeparableConv2D,['hyperparameter'],['model']
tensorflow,keras.layers,,SimpleRNN,['hyperparameter'],['model']
tensorflow,keras.layers,,SimpleRNNCell,['hyperparameter'],['model']
tensorflow,keras.layers,,Softmax,['hyperparameter'],['model']
tensorflow,keras.layers,,SpatialDropout1D,['hyperparameter'],['model']
tensorflow,keras.layers,,SpatialDropout2D,['hyperparameter'],['model']
tensorflow,keras.layers,,SpatialDropout3D,['hyperparameter'],['model']
tensorflow,keras.layers,,StringLookup,['hyperparameter'],['model']
tensorflow,keras.layers,,Subtract,[],['model']
tensorflow,keras.layers,,TextVectorization,['hyperparameter'],['model']
tensorflow,keras.layers,,ThresholdedReLU,['hyperparameter'],['model']
tensorflow,keras.layers,,TimeDistributed,['model'],['model']
tensorflow,keras.layers,,UpSampling1D,['hyperparameter'],['model']
tensorflow,keras.layers,,UpSampling2D,['hyperparameter'],['model']
tensorflow,keras.layers,,UpSampling3D,['hyperparameter'],['model']
tensorflow,keras.layers,,ZeroPadding1D,['hyperparameter'],['model']
tensorflow,keras.layers,,ZeroPadding2D,['hyperparameter'],['model']
tensorflow,keras.layers,,ZeroPadding3D,['hyperparameter'],['model']
tensorflow,layers,,Conv2D,['hyperparameter'],['model']
tensorflow,layers,,Dense,['hyperparameter'],['model']
torch,nn,,AvgPool1d,['hyperparameter'],['model']
torch,nn,,AvgPool2d,['hyperparameter'],['model']
torch,nn,,AvgPool3d,['hyperparameter'],['model']
torch,nn,,BatchNorm1d,['hyperparameter'],['model']
torch,nn,,BatchNorm2d,['hyperparameter'],['model']
torch,nn,,BatchNorm3d,['hyperparameter'],['model']
torch,nn,,Conv2d,['hyperparameter'],['model']
torch,nn,,CrossEntropyLoss,[],['metric_function']
torch,nn,,Dropout,['hyperparameter'],['model']
torch,nn,,Dropout2d,['hyperparameter'],['model']
torch,nn,,Dropout3d,['hyperparameter'],['model']
torch,nn,,Embedding,['hyperparameter'],['model']
torch,nn,,EmbeddingBag,['hyperparameter'],['model']
torch,nn,,GRU,['hyperparameter'],['model']
torch,nn,,GroupNorm,['hyperparameter'],['model']
torch,nn,,InstanceNorm1d,['hyperparameter'],['model']
torch,nn,,InstanceNorm2d,['hyperparameter'],['model']
torch,nn,,InstanceNorm3d,['hyperparameter'],['model']
torch,nn,,LSTM,['hyperparameter'],['model']
torch,nn,,LayerNorm,['hyperparameter'],['model']
torch,nn,,Linear,['hyperparameter'],['model']
torch,nn,,MSELoss,[],['metric_function']
torch,nn,,MaxPool1d,['hyperparameter'],['model']
